rank,company_name,sector,risk_score,risk_tier,total_esg_risk_score,controversy_score,source,gw_proxy_score,comp_proxy,comp_linguistic,comp_divergence,comp_credibility_inv,comp_controversy_ratio
551,HAYNES INTERNATIONAL INC,Unknown,24.25,Low Risk,23.23717948717949,2.0,NEW_ESG_DATA,0,0.0,50.0,41.603544948059614,50.0,20.058020029077102
552,ZURN ELKAY WATER SOLUTIONS CORP,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
553,ADVANCED ENERGY INDUSTRIES INC,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
554,MODERNA INC,Healthcare,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
555,HOWARD HUGHES CORP,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
556,TELEDYNE TECHNOLOGIES INC,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
557,LEGGETT & PLATT INC,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
558,ALICO INC,Unknown,24.23,Low Risk,23.29059829059829,2.0,NEW_ESG_DATA,0,0.0,50.0,41.51078797615825,50.0,19.989819480048208
559,BLACKSTONE INC.,Financial Services,24.18,Low Risk,23.4,2.0,SP500,0,0.0,50.0,41.32082169770424,50.0,19.85111663214331
560,CLOROX COMPANY,Consumer Defensive,24.18,Low Risk,21.6,2.0,SP500,0,0.0,44.426246531140976,44.44636062289285,50.0,22.311827963706808
561,HINDUSTAN UNILEVER LTD.,Consumer Defensive,24.18,Low Risk,23.4,2.0,NIFTY50,0,0.0,50.0,41.32082169770424,50.0,19.85111663214331
562,CAMPBELL SOUP COMPANY,Consumer Defensive,24.13,Low Risk,23.5,2.0,SP500,0,0.0,50.0,41.14718064630487,50.0,19.725463287548124
563,"CITIZENS FINANCIAL GROUP, INC.",Financial Services,24.13,Low Risk,23.5,2.0,SP500,0,0.0,50.0,41.14718064630487,50.0,19.725463287548124
564,GENERAC HOLDINGS INC,Unknown,24.13,Low Risk,23.504273504273502,2.0,NEW_ESG_DATA,0,0.0,50.0,41.13976008855276,50.0,19.72011730888716
565,HARPOON THERAPEUTICS INC,Healthcare,24.11,Low Risk,23.557692307692307,2.0,NEW_ESG_DATA,0,0.0,50.0,41.04700311665139,50.0,19.653456228032965
566,CATALYST BANCORP INC,Financial Services,24.08,Low Risk,35.202991452991455,3.0,NEW_ESG_DATA,0,0.0,50.0,40.78895561773446,50.0,19.76472662514275
567,GENERAL DYNAMICS CORPORATION,Industrials,24.08,Low Risk,35.2,3.0,SP500,0,0.0,50.0,40.79415000816094,50.0,19.767228750019388
568,THE CHARLES SCHWAB CORPORATION,Financial Services,24.07,Low Risk,23.3,2.0,SP500,0,0.0,49.000133312003456,41.494462749103604,50.0,19.977848546219526
569,DELL TECHNOLOGIES INC,Unknown,24.06,Low Risk,23.664529914529915,2.0,NEW_ESG_DATA,0,0.0,50.0,40.86148917284865,50.0,19.521036925207106
570,PHILLIPS 66,Energy,24.01,Low Risk,35.4,3.0,SP500,0,0.0,50.0,40.44686790536221,50.0,19.60087480594035
571,CATALENT INC,Unknown,24.01,Low Risk,23.77136752136752,2.0,NEW_ESG_DATA,0,0.0,50.0,40.67597522904591,50.0,19.389807908248848
572,PAYCOM SOFTWARE INC,Unknown,23.99,Low Risk,23.824786324786324,2.0,NEW_ESG_DATA,0,0.0,50.0,40.58321825714454,50.0,19.324634752965576
573,ZYMEWORKS INC,Healthcare,23.96,Low Risk,35.52350427350427,3.0,NEW_ESG_DATA,0,0.0,50.0,40.23241378632624,50.0,19.499083202792576
574,NORTHERN TRUST CORP,Financial Services,23.95,Low Risk,23.9,2.0,SP500,0,0.0,50.0,40.4526164407074,50.0,19.233364833396916
575,SHYFT GROUP INC,Unknown,23.94,Low Risk,23.93162393162393,2.0,NEW_ESG_DATA,0,0.0,50.0,40.3977043133418,50.0,19.195161297156936
576,TRUIST FINANCIAL CORP,Unknown,23.94,Low Risk,23.93162393162393,2.0,NEW_ESG_DATA,0,0.0,50.0,40.3977043133418,50.0,19.195161297156936
577,ADAPTIVE BIOTECHNOLOGIES CORP,Unknown,23.9,Low Risk,35.68376068376068,3.0,NEW_ESG_DATA,0,0.0,50.0,39.95414287062213,50.0,19.36805100568971
578,EVEREST RE GROUP LTD,Unknown,23.89,Low Risk,24.038461538461537,2.0,NEW_ESG_DATA,0,0.0,50.0,40.21219036953905,50.0,19.066838716510556
579,ARTERIS INC,Unknown,23.89,Low Risk,24.038461538461537,2.0,NEW_ESG_DATA,0,0.0,50.0,40.21219036953905,50.0,19.066838716510556
580,"ASSURANT, INC.",Financial Services,23.86,Low Risk,24.1,2.0,SP500,0,0.0,50.0,40.105334337908666,50.0,18.993441313216906
581,DIAMONDBACK ENERGY INC,Unknown,23.84,Low Risk,24.14529914529914,2.0,NEW_ESG_DATA,0,0.0,50.0,40.02667642573631,50.0,18.939651733922524
582,SHOALS TECHNOLOGIES GROUP INC,Unknown,23.84,Low Risk,35.84401709401709,3.0,NEW_ESG_DATA,0,0.0,50.0,39.675871954918016,50.0,19.238190482480135
583,TRITON INTERNATIONAL LTD,Unknown,23.82,Low Risk,24.198717948717945,2.0,NEW_ESG_DATA,0,0.0,50.0,39.93391945383494,50.0,18.876479391577302
584,"AMERICAN INTERNATIONAL GROUP, INC.",Financial Services,23.82,Low Risk,24.2,2.0,SP500,0,0.0,50.0,39.9316932865093,50.0,18.874966682383608
585,APPLIED GENETIC TECHNOLOGIES CORP,Healthcare,23.8,Low Risk,35.9508547008547,3.0,NEW_ESG_DATA,0,0.0,50.0,39.49035801111527,50.0,19.15225999262953
586,ELI LILLY & CO.,Healthcare,23.78,Low Risk,24.3,2.0,SP500,0,0.0,50.0,39.75805223510993,50.0,18.757467151392152
587,AXCELIS TECHNOLOGIES INC,Technology,23.77,Low Risk,24.305555555555557,2.0,NEW_ESG_DATA,0,0.0,50.0,39.748405510032185,50.0,18.750967748763586
588,MICROVISION INC,Unknown,23.77,Low Risk,24.305555555555557,2.0,NEW_ESG_DATA,0,0.0,50.0,39.748405510032185,50.0,18.750967748763586
589,BIO-TECHNE CORP,Unknown,23.71,Low Risk,24.465811965811966,2.0,NEW_ESG_DATA,0,0.0,50.0,39.47013459432807,50.0,18.56475560620398
590,ALASKA AIR GROUP INC,Industrials,23.68,Low Risk,24.51923076923077,2.0,NEW_ESG_DATA,0,0.0,50.0,39.3773776224267,50.0,18.503225813273755
591,AON PLC,Unknown,23.68,Low Risk,24.51923076923077,2.0,NEW_ESG_DATA,0,0.0,50.0,39.3773776224267,50.0,18.503225813273755
592,AGROFRESH SOLUTIONS INC,Basic Materials,23.66,Low Risk,24.572649572649574,2.0,NEW_ESG_DATA,0,0.0,50.0,39.284620650525326,50.0,18.44196354118224
593,AERIE PHARMACEUTICALS INC,Unknown,23.61,Low Risk,24.679487179487182,2.0,NEW_ESG_DATA,0,0.0,50.0,39.09910670672259,50.0,18.32023461092216
594,"CONSTELLATION BRANDS, INC.",Consumer Defensive,23.6,Low Risk,24.7,2.0,SP500,0,0.0,50.0,39.06348802951246,50.0,18.296983159486576
595,FASTENAL CO,Industrials,23.6,Low Risk,24.7,2.0,SP500,0,0.0,50.0,39.06348802951246,50.0,18.296983159486576
596,AEHR TEST SYSTEMS,Technology,23.57,Low Risk,36.53846153846154,3.0,NEW_ESG_DATA,0,0.0,50.0,38.47003132020018,50.0,18.688624798484334
597,MONOLITHIC POWER SYSTEMS INC,Technology,23.57,Low Risk,36.53846153846154,3.0,NEW_ESG_DATA,0,0.0,50.0,38.47003132020018,50.0,18.688624798484334
598,MGM RESORTS INTERNATIONAL,Consumer Cyclical,23.56,Low Risk,24.8,2.0,SP500,0,0.0,50.0,38.88984697811309,50.0,18.184183149371673
599,AC IMMUNE SA,Healthcare,23.55,Low Risk,36.59188034188034,3.0,NEW_ESG_DATA,0,0.0,50.0,38.37727434829881,50.0,18.647214515052184
600,CHEVRON CORPORATION,Energy,23.55,Low Risk,36.6,3.0,SP500,0,0.0,50.0,38.3631752885698,50.0,18.6409307351787
601,CHUBB LIMITED,Financial Services,23.53,Low Risk,23.6,2.0,SP500,0,0.0,46.26167091035308,40.9735395949055,50.0,19.600874801804995
602,JSW STEEL LTD.,Basic Materials,23.51,Low Risk,36.7,3.0,NIFTY50,0,0.0,50.0,38.18953423717043,50.0,18.56376901831834
603,PINNACLE FINANCIAL PARTNERS INC,Unknown,23.51,Low Risk,36.69871794871795,3.0,NEW_ESG_DATA,0,0.0,50.0,38.191760404496065,50.0,18.564755610051822
604,APOLLO HOSPITALS ENTERPRISE LTD.,Healthcare,23.48,Low Risk,25.0,2.0,NIFTY50,0,0.0,50.0,38.54256487531436,50.0,17.961290329383544
605,BUNGE GLOBAL SA,Consumer Defensive,23.48,Low Risk,32.9,3.0,SP500,0,0.0,39.917064952325305,44.78789419034639,50.0,21.825669194795253
606,ACORDA THERAPEUTICS INC,Healthcare,23.47,Low Risk,36.80555555555556,3.0,NEW_ESG_DATA,0,0.0,50.0,38.00624646069332,50.0,18.48277542148094
607,CHARLES RIVER LABORATORIES INTERNATIONAL INC,Unknown,23.45,Low Risk,25.053418803418804,2.0,NEW_ESG_DATA,0,0.0,50.0,38.44980790341299,50.0,17.90235917868282
608,ALKAMI TECHNOLOGY INC,Unknown,23.43,Low Risk,36.91239316239316,3.0,NEW_ESG_DATA,0,0.0,50.0,37.82073251689059,50.0,18.401269792612233
609,AUDIOEYE INC,Unknown,23.41,Low Risk,36.965811965811966,3.0,NEW_ESG_DATA,0,0.0,50.0,37.72797554498921,50.0,18.36069365222884
610,COMERICA INCORPORATED,Financial Services,23.39,Low Risk,25.2,2.0,SP500,0,0.0,50.0,38.195282772515625,50.0,17.741935490663664
611,HILTON GRAND VACATIONS INC,Unknown,23.39,Low Risk,37.01923076923077,3.0,NEW_ESG_DATA,0,0.0,50.0,37.63521857308784,50.0,18.320234614703672
612,TAKE-TWO INTERACTIVE SOFTWARE INC,Unknown,23.37,Low Risk,37.07264957264957,3.0,NEW_ESG_DATA,0,0.0,50.0,37.542461601186474,50.0,18.279892173828394
613,UNION PACIFIC CORP.,Industrials,23.36,Low Risk,23.5,2.0,SP500,0,0.0,44.86354490164315,41.14718064630487,50.0,19.725463287548124
614,AGRIFORCE GROWING SYSTEMS LTD,Unknown,23.36,Low Risk,25.267094017094017,2.0,NEW_ESG_DATA,0,0.0,50.0,38.0787800158075,50.0,17.669126379291214
615,ILLINOIS TOOL WORKS INC.,Industrials,23.35,Low Risk,25.3,2.0,SP500,0,0.0,50.0,38.02164172111626,50.0,17.63355859406241
616,ACURX PHARMACEUTICALS INC,Healthcare,23.35,Low Risk,37.126068376068375,3.0,NEW_ESG_DATA,0,0.0,50.0,37.449704629285094,50.0,18.239665826308123
617,MORGAN STANLEY,Financial Services,23.34,Low Risk,24.6,2.0,SP500,0,0.0,47.98496293936246,39.23712908091183,50.0,18.410700242854073
618,AMERIS BANCORP,Unknown,23.33,Low Risk,37.17948717948718,3.0,NEW_ESG_DATA,0,0.0,50.0,37.35694765738372,50.0,18.199555071740466
619,LENNAR CORPORATION CLASS A,Consumer Cyclical,23.31,Low Risk,25.4,2.0,SP500,0,0.0,50.0,37.848000669716896,50.0,17.52603505885139
620,PERMA-PIPE INTERNATIONAL HOLDINGS INC,Unknown,23.29,Low Risk,25.42735042735043,2.0,NEW_ESG_DATA,0,0.0,50.0,37.80050910010338,50.0,17.496774200328026
621,HANESBRANDS INC,Unknown,23.29,Low Risk,37.28632478632478,3.0,NEW_ESG_DATA,0,0.0,50.0,37.17143371358098,50.0,18.119678354191606
622,AGENUS INC,Healthcare,23.23,Low Risk,37.44658119658119,3.0,NEW_ESG_DATA,0,0.0,50.0,36.893162797876876,50.0,18.00071787898308
623,GSE SYSTEMS INC,Unknown,23.23,Low Risk,25.587606837606838,2.0,NEW_ESG_DATA,0,0.0,50.0,37.52223818439927,50.0,17.32658092130925
624,HALLIBURTON COMPANY,Energy,23.22,Low Risk,25.6,2.0,SP500,0,0.0,50.0,37.50071856691815,50.0,17.313508071284872
625,SIEBERT FINANCIAL CORP,Financial Services,23.21,Low Risk,37.5,3.0,NEW_ESG_DATA,0,0.0,50.0,36.800405825975496,50.0,17.961290333068703
626,HAEMONETICS CORP,Unknown,23.2,Low Risk,25.641025641025642,2.0,NEW_ESG_DATA,0,0.0,50.0,37.429481212497905,50.0,17.270322587411197
627,WYNN RESORTS LTD,Consumer Cyclical,23.18,Low Risk,25.7,2.0,SP500,0,0.0,50.0,37.327077515518795,50.0,17.20848500738965
628,MARUTI SUZUKI INDIA LTD.,Consumer Cyclical,23.14,Low Risk,25.8,2.0,NIFTY50,0,0.0,50.0,37.15343646411942,50.0,17.104276075772372
629,LIVE NATION ENTERTAINMENT INC,Unknown,23.12,Low Risk,25.854700854700855,2.0,NEW_ESG_DATA,0,0.0,50.0,37.05845332489242,50.0,17.047613976359315
630,PVH CORP,Unknown,23.12,Low Risk,25.854700854700855,2.0,NEW_ESG_DATA,0,0.0,50.0,37.05845332489242,50.0,17.047613976359315
631,NORWEGIAN CRUISE LINE HOLDINGS LTD.S,Consumer Cyclical,23.1,Low Risk,25.9,2.0,SP500,0,0.0,50.0,36.97979541272006,50.0,17.00087184632944
632,YETI HOLDINGS INC,Unknown,23.08,Low Risk,37.873931623931625,3.0,NEW_ESG_DATA,0,0.0,50.0,36.15110702266589,50.0,17.68841167608362
633,"PPG INDUSTRIES, INC.",Basic Materials,23.07,Low Risk,25.2,2.0,SP500,0,0.0,47.891546465918545,38.195282772515625,50.0,17.741935490663664
634,ALKERMES PLC,Healthcare,23.07,Low Risk,25.96153846153846,2.0,NEW_ESG_DATA,0,0.0,50.0,36.87293938108968,50.0,16.937634415345514
635,"ZIMMER BIOMET HOLDINGS, INC.",Healthcare,23.06,Low Risk,26.0,2.0,SP500,0,0.0,50.0,36.80615436132069,50.0,16.89826303403575
636,POINT BIOPHARMA GLOBAL INC,Healthcare,23.06,Low Risk,37.927350427350426,3.0,NEW_ESG_DATA,0,0.0,50.0,36.058350050764524,50.0,17.649868252098894
637,ACER THERAPEUTICS INC,Unknown,23.02,Low Risk,38.034188034188034,3.0,NEW_ESG_DATA,0,0.0,50.0,35.87283610696178,50.0,17.573106208264054
638,ADMA BIOLOGICS INC,Healthcare,23.02,Low Risk,38.034188034188034,3.0,NEW_ESG_DATA,0,0.0,50.0,35.87283610696178,50.0,17.573106208264054
639,"MCCORMICK & COMPANY, INCORPORATED NON-VTG CS",Consumer Defensive,23.01,Low Risk,26.1,2.0,SP500,0,0.0,50.0,36.632513309921315,50.0,16.796440496165467
640,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,23.01,Low Risk,26.1,2.0,SP500,0,0.0,50.0,36.632513309921315,50.0,16.796440496165467
641,EQT CORP,Energy,23.0,Low Risk,35.7,1.0,SP500,1,20.0,50.0,0.0,50.0,0.0
642,COLGATE-PALMOLIVE COMPANY,Consumer Defensive,22.97,Low Risk,26.2,2.0,SP500,0,0.0,50.0,36.45887225852196,50.0,16.69539522957635
643,ABEONA THERAPEUTICS INC,Healthcare,22.96,Low Risk,38.19444444444444,3.0,NEW_ESG_DATA,0,0.0,50.0,35.59456519125767,50.0,17.458768338775585
644,HBT FINANCIAL INC,Unknown,22.94,Low Risk,38.24786324786325,3.0,NEW_ESG_DATA,0,0.0,50.0,35.50180821935629,50.0,17.420868635295175
645,SCIENJOY HOLDING CORP,Unknown,22.94,Low Risk,38.24786324786325,3.0,NEW_ESG_DATA,0,0.0,50.0,35.50180821935629,50.0,17.420868635295175
646,HESS MIDSTREAM LP,Unknown,22.92,Low Risk,38.30128205128205,3.0,NEW_ESG_DATA,0,0.0,50.0,35.40905124745492,50.0,17.3830746492582
647,ADVERUM BIOTECHNOLOGIES INC,Healthcare,22.9,Low Risk,38.35470085470085,3.0,NEW_ESG_DATA,0,0.0,50.0,35.31629427555355,50.0,17.34538593894833
648,THE ESTEE LAUDER COMPANIES INC. CLASS A,Consumer Defensive,22.89,Low Risk,25.5,2.0,SP500,0,0.0,47.48954995036088,37.674359618317524,50.0,17.419354845484836
649,AMERICAN AIRLINES GROUP INC.,Industrials,22.89,Low Risk,26.4,2.0,SP500,0,0.0,50.0,36.11159015572322,50.0,16.495601179728805
650,UPWORK INC,Unknown,22.88,Low Risk,38.40811965811966,3.0,NEW_ESG_DATA,0,0.0,50.0,35.22353730365218,50.0,17.307802065106596
651,ALECTOR INC,Healthcare,22.88,Low Risk,38.40811965811966,3.0,NEW_ESG_DATA,0,0.0,50.0,35.22353730365218,50.0,17.307802065106596
652,EDOC ACQUISITION CORP,Unknown,22.86,Low Risk,38.46153846153846,3.0,NEW_ESG_DATA,0,0.0,50.0,35.13078033175081,50.0,17.270322590914404
653,"XCEL ENERGY, INC.",Utilities,22.85,Low Risk,26.5,2.0,SP500,0,0.0,50.0,35.93794910432385,50.0,16.39683506452072
654,STEVEN MADDEN LTD,Unknown,22.83,Low Risk,26.549145299145298,2.0,NEW_ESG_DATA,0,0.0,50.0,35.852612690174595,50.0,16.34856883904428
655,SPOTIFY TECHNOLOGY SA,Unknown,22.81,Low Risk,26.602564102564102,2.0,NEW_ESG_DATA,0,0.0,50.0,35.759855718273215,50.0,16.296307818583337
656,ALBEMARLE CORPORATION,Basic Materials,22.81,Low Risk,26.6,2.0,SP500,0,0.0,50.0,35.76430805292448,50.0,16.298811551682345
657,ACV AUCTIONS INC,Unknown,22.78,Low Risk,38.675213675213676,3.0,NEW_ESG_DATA,0,0.0,50.0,34.75975244414532,50.0,17.121440038736303
658,HORIZON BANCORP INC,Unknown,22.72,Low Risk,38.835470085470085,3.0,NEW_ESG_DATA,0,0.0,50.0,34.48148152844121,50.0,17.010853273706903
659,CLEARONE INC,Unknown,22.7,Low Risk,38.888888888888886,3.0,NEW_ESG_DATA,0,0.0,50.0,34.38872455653984,50.0,16.97419355855974
660,UNITED STATES LIME & MINERALS INC,Industrials,22.7,Low Risk,26.86965811965812,2.0,NEW_ESG_DATA,0,0.0,50.0,35.29607085876636,50.0,16.038119675748288
661,EASTMAN CHEMICAL COMPANY,Basic Materials,22.7,Low Risk,25.3,2.0,SP500,0,0.0,45.66309947293511,38.02164172111626,50.0,17.63355859406241
662,DUKE ENERGY CORPORATION,Utilities,22.65,Low Risk,27.0,2.0,SP500,0,0.0,50.0,35.06974384732702,50.0,15.913978501277143
663,AKOYA BIOSCIENCES INC,Unknown,22.64,Low Risk,27.02991452991453,2.0,NEW_ESG_DATA,0,0.0,50.0,35.01779994306224,50.0,15.885656005630555
664,CELANESE CORPORATION,Basic Materials,22.6,Low Risk,26.1,2.0,SP500,0,0.0,47.22507649454869,36.632513309921315,50.0,16.796440496165467
665,PUBLIC SERVICE ENTERPRISE GROUP INCORPORATED,Utilities,22.57,Low Risk,27.2,2.0,SP500,0,0.0,50.0,34.72246174452828,50.0,15.725806458246574
666,AMEREN CORPORATION,Utilities,22.57,Low Risk,27.2,2.0,SP500,0,0.0,50.0,34.72246174452828,50.0,15.725806458246574
667,"STANLEY BLACK & DECKER, INC.",Industrials,22.53,Low Risk,25.3,2.0,SP500,0,0.0,44.52750510923815,38.02164172111626,50.0,17.63355859406241
668,AAON INC,Unknown,22.49,Low Risk,27.403846153846153,2.0,NEW_ESG_DATA,0,0.0,50.0,34.368501139752645,50.0,15.536842111875895
669,PILGRIMS PRIDE CORP,Unknown,22.46,Low Risk,27.457264957264957,2.0,NEW_ESG_DATA,0,0.0,50.0,34.27574416785127,50.0,15.487787128484875
670,NORTHROP GRUMMAN CORP.,Industrials,22.45,Low Risk,27.5,2.0,SP500,0,0.0,50.0,34.20153859033017,50.0,15.448680358508774
671,"EXPEDIA GROUP, INC.",Consumer Cyclical,22.41,Low Risk,27.6,2.0,SP500,0,0.0,50.0,34.02789753893081,50.0,15.357643765357704
672,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Cyclical,22.39,Low Risk,20.7,2.0,SP500,0,0.0,29.534477927178067,46.00913008548716,50.0,23.702664803208652
673,US ENERGY CORP,Unknown,22.38,Low Risk,27.67094017094017,2.0,NEW_ESG_DATA,0,0.0,50.0,33.90471628024579,50.0,15.29346120972287
674,UTSTARCOM HOLDINGS CORP,Unknown,22.32,Low Risk,27.831196581196583,2.0,NEW_ESG_DATA,0,0.0,50.0,33.626445364541674,50.0,15.149674949294617
675,FLEETCOR TECHNOLOGIES INC,Unknown,22.25,Low Risk,27.99145299145299,2.0,NEW_ESG_DATA,0,0.0,50.0,33.34817444883756,50.0,15.007535096427933
676,CONMED CORP,Unknown,22.23,Low Risk,28.044871794871796,2.0,NEW_ESG_DATA,0,0.0,50.0,33.25541747693619,50.0,14.960516135574757
677,TYLER TECHNOLOGIES INC,Unknown,22.23,Low Risk,28.044871794871796,2.0,NEW_ESG_DATA,0,0.0,50.0,33.25541747693619,50.0,14.960516135574757
678,MAHINDRA & MAHINDRA LTD.,Consumer Cyclical,22.18,Low Risk,27.8,2.0,NIFTY50,0,0.0,49.03112904456578,33.68061543613207,50.0,15.177535397612083
679,FISERV INC,Unknown,22.15,Low Risk,28.25854700854701,2.0,NEW_ESG_DATA,0,0.0,50.0,32.8843895893307,50.0,14.774217946636043
680,NESTLE INDIA LTD.,Consumer Defensive,22.13,Low Risk,28.3,2.0,NIFTY50,0,0.0,50.0,32.81241017913524,50.0,14.738401921479241
681,"BATH & BODY WORKS, INC.",Consumer Cyclical,22.13,Low Risk,28.3,2.0,SP500,0,0.0,50.0,32.81241017913524,50.0,14.738401921479241
682,MOLECULAR TEMPLATES INC,Healthcare,22.11,Low Risk,28.365384615384613,2.0,NEW_ESG_DATA,0,0.0,50.0,32.69887564552796,50.0,14.682121384307212
683,KELLANOVA,Consumer Defensive,22.09,Low Risk,28.4,2.0,SP500,0,0.0,50.0,32.63876912773587,50.0,14.652430719813147
684,CIPLA LTD.,Healthcare,22.09,Low Risk,28.4,2.0,NIFTY50,0,0.0,50.0,32.63876912773587,50.0,14.652430719813147
685,ITC LTD.,Consumer Defensive,22.09,Low Risk,28.0,2.0,NIFTY50,0,0.0,48.94083643527233,33.33333333333334,50.0,15.00000000654762
686,"QORVO, INC.",Technology,22.05,Low Risk,28.5,2.0,SP500,0,0.0,50.0,32.465128076336505,50.0,14.567062824825197
687,KIMBERLY-CLARK CORP.,Consumer Defensive,22.05,Low Risk,28.5,2.0,SP500,0,0.0,50.0,32.465128076336505,50.0,14.567062824825197
688,ALNYLAM PHARMACEUTICALS INC,Healthcare,22.04,Low Risk,28.525641025641026,2.0,NEW_ESG_DATA,0,0.0,50.0,32.42060472982384,50.0,14.545270031857449
689,"RAYMOND JAMES FINANCIAL, INC.",Financial Services,22.04,Low Risk,27.0,2.0,SP500,0,0.0,45.9602419171614,35.06974384732702,50.0,15.913978501277143
690,STATE BANK OF INDIA,Financial Services,22.04,Low Risk,27.0,2.0,NIFTY50,0,0.0,45.943892131336305,35.06974384732702,50.0,15.913978501277143
691,"UNITED AIRLINES HOLDINGS, INC.",Industrials,22.02,Low Risk,28.6,2.0,SP500,0,0.0,50.0,32.29148702493713,50.0,14.482291908123663
692,VIATRIS INC,Unknown,22.0,Low Risk,28.632478632478634,2.0,NEW_ESG_DATA,0,0.0,50.0,32.235090786021104,50.0,14.454886862515334
693,ATLAS AIR WORLDWIDE HOLDINGS INC,Unknown,22.0,Low Risk,28.632478632478634,2.0,NEW_ESG_DATA,0,0.0,50.0,32.235090786021104,50.0,14.454886862515334
694,ZIM INTEGRATED SHIPPING SERVICES LTD,Unknown,22.0,Low Risk,28.632478632478634,2.0,NEW_ESG_DATA,0,0.0,50.0,32.235090786021104,50.0,14.454886862515334
695,STRYKER CORPORATION,Healthcare,21.98,Low Risk,28.3,2.0,SP500,0,0.0,48.96280441191704,32.81241017913524,50.0,14.738401921479241
696,TATA MOTORS LTD.,Consumer Cyclical,21.97,Low Risk,27.5,2.0,NIFTY50,0,0.0,46.79925469650731,34.20153859033017,50.0,15.448680358508774
697,CLEAR SECURE INC,Unknown,21.96,Low Risk,28.73931623931624,2.0,NEW_ESG_DATA,0,0.0,50.0,32.04957684221836,50.0,14.365175686997091
698,WOLVERINE WORLD WIDE INC,Unknown,21.92,Low Risk,28.846153846153847,2.0,NEW_ESG_DATA,0,0.0,50.0,31.864062898415618,50.0,14.276129038704678
699,COPART INC,Industrials,21.92,Low Risk,16.0,1.0,SP500,0,0.0,50.0,34.20728712567537,50.0,11.915322579909223
700,AVERY DENNISON CORP.,Consumer Cyclical,21.87,Low Risk,16.1,1.0,SP500,0,0.0,50.0,34.03364607427601,50.0,11.781206170426074
701,SHINECO INC,Unknown,21.82,Low Risk,29.113247863247864,2.0,NEW_ESG_DATA,0,0.0,50.0,31.40027803890876,50.0,14.056371714018745
702,DOMINO'S PIZZA INC.,Consumer Cyclical,21.79,Low Risk,29.2,2.0,SP500,0,0.0,50.0,31.249640716540934,50.0,13.98585948497012
703,MONSTER BEVERAGE CORPORATION,Consumer Defensive,21.79,Low Risk,29.2,2.0,SP500,0,0.0,50.0,31.249640716540934,50.0,13.98585948497012
704,FIRST REPUBLIC BANK,Unknown,21.78,Low Risk,29.22008547008547,2.0,NEW_ESG_DATA,0,0.0,50.0,31.21476409510602,50.0,13.969593684526295
705,OMNICOM GROUP INC.,Communication Services,21.78,Low Risk,16.3,1.0,SP500,0,0.0,50.0,33.68636397147726,50.0,11.517910151805822
706,VULCAN MATERIALS COMPANY,Basic Materials,21.75,Low Risk,29.3,2.0,SP500,0,0.0,50.0,31.075999665141566,50.0,13.905097441157206
707,CERIDIAN HCM HOLDING INC,Unknown,21.74,Low Risk,16.399572649572647,1.0,NEW_ESG_DATA,0,0.0,50.0,33.51346497585312,50.0,11.389219291263625
708,THE SHERWIN-WILLIAMS COMPANY,Basic Materials,21.71,Low Risk,29.4,2.0,SP500,0,0.0,50.0,30.9023586137422,50.0,13.824884799002703
709,AFFIMED NV,Healthcare,21.64,Low Risk,29.594017094017094,2.0,NEW_ESG_DATA,0,0.0,50.0,30.565465291796418,50.0,13.670804711136807
710,HERITAGE-CRYSTAL CLEAN INC,Unknown,21.64,Low Risk,16.613247863247864,1.0,NEW_ESG_DATA,0,0.0,50.0,33.142437088247625,50.0,11.118265739638257
711,TELEFLEX INCORPORATED,Healthcare,21.63,Low Risk,29.6,2.0,SP500,0,0.0,50.0,30.55507651094346,50.0,13.666085446628696
712,ARISTA NETWORKS,Technology,21.6,Low Risk,16.7,1.0,SP500,0,0.0,50.0,32.991799765879804,50.0,11.010237588945863
713,DTE ENERGY COMPANY,Utilities,21.56,Low Risk,29.8,2.0,SP500,0,0.0,50.0,30.20779440814473,50.0,13.509417629185176
714,"UNITED RENTALS, INC.",Industrials,21.51,Low Risk,16.9,1.0,SP500,0,0.0,50.0,32.64451766308107,50.0,10.765413246496227
715,BAJAJ AUTO LTD.,Consumer Cyclical,21.47,Low Risk,17.0,1.0,NIFTY50,0,0.0,50.0,32.4708766116817,50.0,10.64516129005646
716,AKAMAI TECHNOLOGIES INC,Technology,21.47,Low Risk,17.0,1.0,SP500,0,0.0,50.0,32.4708766116817,50.0,10.64516129005646
717,YELP INC,Unknown,21.45,Low Risk,30.074786324786324,2.0,NEW_ESG_DATA,0,0.0,50.0,29.730652544684077,50.0,13.297564894843795
